"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AmD1:Measured current","AmD2:Measured current","AMLr:Measured current"
0,0,0,-1.9566764171080542,0,0,0
1.9999999999999999e-07,0.0038883763771967016,0,-1.8933050306176709,38.656652900582543,0,2.1078293870280627
3.9999999999999998e-07,0.015267115548427707,0,-1.7085962124174854,74.510135243222166,0,4.063203112697364
5.9999999999999997e-07,0.033305673115838416,0,-1.4158826831624953,104.96833422926346,0,5.7251450816167093
7.9999999999999996e-07,0.056691995738660024,0,-1.0362805119770186,127.82883979472555,0,6.9738734023382172
9.9999999999999995e-07,0.083727257854744955,0,-0.59716447566314579,141.43769122369923,0,7.7194340267845512
1.1999999999999999e-06,0.11244847039523849,0,-0.13019239887418377,144.80853395406237,0,7.9081812673959746
1.3999999999999999e-06,0.14049118680096048,0,0,136.89295209645752,2.0457357794450308,7.3768861225409035
1.5999999999999999e-06,0.16755715277966374,0,0,124.06957911611285,8.7039591157236114,6.3392451389292344
1.7999999999999999e-06,0.19326244650102054,0,0,105.57387571687555,19.978387129116179,4.7536097557090509
1.9999999999999999e-06,0.2174027329565322,0,0,82.723836772159203,34.609578122438883,2.7572610136557181
2.2000000000000001e-06,0.23978634725066023,0,0,57.174539741517798,51.008933060851028,0.52296564160703163
2.3999999999999999e-06,0.26023581615325586,0,0,30.777519931550444,67.398782712877832,-1.7559753954949358
2.5999999999999997e-06,0.27858926502295084,0,0,5.4234814730075573,81.969080466943581,-3.8824503939705508
2.7999999999999999e-06,0.2969556225425487,-1.6389938810335689,0,0,101.91964996432287,-5.2669630035907176
3.0000000000000001e-06,0.31893704207424567,-1.2970569902599385,0,0,119.06792352696618,-6.2175154175765677
3.1999999999999999e-06,0.34352019139225354,-0.9117104294066376,0,0,127.96208202257023,-6.719192961297292
3.3999999999999996e-06,0.3689761068952308,-0.51084183733445965,0,0,127.93931774599818,-6.7359441697514626
3.5999999999999998e-06,0.39350858784344034,-0.12344271486713021,0,0,118.98001227213734,-6.2666980742615443
3.8e-06,0.41456364835658666,0,0,1.3390491656113355,100.88150384944576,-5.2309153878483059
3.9999999999999998e-06,0.43298456237618327,0,0,5.7025752967312275,79.555654638716859,-3.8626317900950866
4.1999999999999996e-06,0.44793056194976194,0,0,12.864914723085805,54.763217888858996,-2.1606364893156069
4.4000000000000002e-06,0.4592849853744464,0,0,21.514115182245426,27.957570280936849,-0.27221816752043182
4.6e-06,0.4669599662163178,0,0,30.18927631643286,0.74512980645431348,1.6392497444241818
4.7999999999999998e-06,0.47486349718180676,0,-2.0022938051670054,52.405959520790098,0,2.9131506413240746
4.9999999999999996e-06,0.48692329770016463,0,0,71.266422360969358,0,3.9657938313857812
5.1999999999999993e-06,0.49881715305682051,0,0,24.026005171688091,27.512422694905226,-0.015738741435590065
5.4e-06,0.50935138092920562,-3.6551699486028695,0,0,67.496857170375733,-3.470821188584738
5.5999999999999997e-06,0.52752317907703872,-3.3659461383564615,0,0,117.27537324796867,-6.2111491585931091
5.7999999999999995e-06,0.55486381111980188,-2.9263324200594001,0,0,158.80525863341882,-8.502874743874056
6.0000000000000002e-06,0.58940144832517849,-2.3680715668459973,0,0,189.05045826184596,-10.180872106070176
6.1999999999999999e-06,0.62863710412018614,-1.7314389811063686,0,0,205.78945042711661,-11.124314456262653
6.3999999999999997e-06,0.66972498629969013,-1.0623361475469522,0,0,207.77528077234015,-11.265377744674161
6.5999999999999995e-06,0.70967782055426942,-0.40897901074294696,0,0,194.82527514079615,-10.594119871114771
6.7999999999999993e-06,0.74427221129631504,0,0,1.0320704683265509,165.86615683078506,-8.9985746446903505
