"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AMLr:Measured current","AmD1:Measured current","AmD2:Measured current"
0.00024300000000000002,58.349895477294922,-27.888782501220703,-88.811004638671875,17.665275573730469,0,0
0.00024333333333333336,58.272148132324219,-32.877128601074219,-83.667167663574219,20.020557403564453,0,0
0.00024366666666666669,58.194503784179688,-38.437789916992188,-77.951217651367188,21.924465179443359,0,0
0.00024400000000000002,58.116962432861328,-44.443649291992188,-71.790275573730469,23.334104537963867,0,0
0.00024433333333333333,58.039524078369141,-50.757575988769531,-65.32147216796875,24.217721939086914,0,0
0.00024466666666666669,57.962188720703125,-57.235481262207031,-58.688892364501953,24.555419921875,0,0
0.00024499999999999999,57.884956359863281,-118.16484069824219,0,24.339611053466797,0,0
0.00024533333333333335,57.825569152832031,-120.13351440429688,0,13.030752182006836,0,118.09495544433594
0.00024566666666666666,57.814712524414063,-120.78780364990234,0,-0.82933807373046875,0,283.0362548828125
0.00024600000000000002,57.859699249267578,-120.00869750976563,0,-14.512313842773438,0,444.7027587890625
0.00024633333333333332,57.950973510742188,-117.94989013671875,0,-25.325942993164063,0,553.6378173828125
0.00024666666666666668,58.063991546630859,-115.00727844238281,0,-31.147598266601563,0,570.8580322265625
0.00024700000000000004,58.164138793945313,-111.74044036865234,0,-30.844703674316406,0,475.583740234375
0.00024733333333333335,58.21356201171875,-108.76167297363281,0,-24.498706817626953,0,269.35821533203125
0.00024766666666666671,58.178741455078125,-92.310829162597656,-24.046653747558594,-14.560036659240723,0,0
0.00024800000000000001,58.101219177246094,-87.955657958984375,-28.246784210205078,-17.258150100708008,0,0
0.00024833333333333337,58.023799896240234,-82.927825927734375,-33.119777679443359,-19.567146301269531,0,0
0.00024866666666666668,57.946483612060547,-77.338943481445313,-38.554031372070313,-21.434991836547852,0,0
0.00024900000000000004,57.869270324707031,-71.313262939453125,-44.425270080566406,-22.819602966308594,0,0
0.00024933333333333334,57.792160034179688,-64.984909057617188,-50.599418640136719,-23.689788818359375,0,0
0.0002496666666666667,57.715152740478516,-58.494770050048828,-56.935539245605469,-24.025959014892578,0,0
0.00025000000000000001,57.638248443603516,0,-117.69285583496094,-23.820554733276367,0,0
0.00025033333333333336,57.579208374023438,0,-119.60652923583984,-12.544687271118164,117.87095642089844,0
0.00025066666666666667,57.568317413330078,0,-120.214111328125,1.1878509521484375,280.85357666015625,0
0.00025100000000000003,57.612400054931641,0,-119.40486145019531,14.673957824707031,439.2904052734375,0
0.00025133333333333333,57.701576232910156,0,-117.33745574951172,25.260330200195313,544.44061279296875,0
0.00025166666666666669,57.811260223388672,0,-114.40859222412109,30.869316101074219,558.1475830078125,0
0.000252,57.907054901123047,0,-111.17426300048828,30.410362243652344,460.40460205078125,0
0.00025233333333333336,57.951580047607422,0,-108.23951721191406,23.995769500732422,253.32154846191406,0
0.00025266666666666666,57.911880493164063,-23.904796600341797,-91.918960571289063,14.8155517578125,0,0
0.00025300000000000002,57.834716796875,-28.172161102294922,-87.497268676757813,17.50030517578125,0,0
0.00025333333333333333,57.757656097412109,-33.108062744140625,-82.407249450683594,19.79047966003418,0,0
0.00025366666666666669,57.680694580078125,-38.599479675292969,-76.76190185546875,21.63447380065918,0,0
0.00025399999999999999,57.603836059570313,-44.520881652832031,-70.686790466308594,22.990734100341797,0,0
0.00025433333333333335,57.527080535888672,-50.737037658691406,-64.317123413085938,23.828716278076172,0,0
0.00025466666666666666,57.450428009033203,-57.106086730957031,-57.794765472412109,24.129550933837891,0,0
0.00025500000000000002,57.373878479003906,-117.45681762695313,0,23.886474609375,0,0
0.00025533333333333332,57.316795349121094,-119.35321044921875,0,12.111618041992188,0,127.42906188964844
0.00025566666666666668,57.310836791992188,-119.89789581298828,0,-2.0333251953125,0,298.37686157226563
0.00025600000000000004,57.362010955810547,-118.99291229248047,0,-15.76348876953125,0,461.68212890625
0.00025633333333333335,57.459239959716797,-116.81637573242188,0,-26.377212524414063,0,567.71441650390625
0.00025666666666666671,57.576576232910156,-113.78701019287109,0,-31.791412353515625,0,578.2171630859375
0.00025700000000000001,57.678352355957031,-110.48123931884766,0,-30.954147338867188,0,473.893310546875
0.00025733333333333337,57.726272583007813,-107.51880645751953,0,-24.05267333984375,0,258.23077392578125
0.00025766666666666668,57.687023162841797,-90.854843139648438,-24.519207000732422,-14.56153392791748,0,0
0.00025800000000000004,57.610157012939453,-86.510833740234375,-28.709484100341797,-17.17877197265625,0,0
0.00025833333333333334,57.533393859863281,-81.515655517578125,-33.551128387451172,-19.408681869506836,0,0
0.0002586666666666667,57.456733703613281,-75.980209350585938,-38.933250427246094,-21.201017379760742,0,0
0.00025900000000000001,57.380176544189453,-70.027565002441406,-44.7327880859375,-22.51539421081543,0,0
0.00025933333333333337,57.303718566894531,-63.790168762207031,-50.817268371582031,-23.322208404541016,0,0
0.00025966666666666667,57.227363586425781,-57.40692138671875,-57.047805786132813,-23.603290557861328,0,0
0.00026000000000000003,57.151111602783203,0,-117.11055755615234,-23.352329254150391,0,0
0.00026033333333333334,57.094764709472656,0,-118.94330596923828,-11.473182678222656,129.68522644042969,0
0.0002606666666666667,57.089912414550781,0,-119.42031097412109,2.6513519287109375,300.60025024414063,0
0.000261,57.141803741455078,0,-118.45598602294922,16.240394592285156,461.65765380859375,0
0.00026133333333333336,57.238693237304688,0,-116.23915863037109,26.6202392578125,563.7403564453125,0
0.00026166666666666667,57.354206085205078,0,-113.19560241699219,31.754096984863281,569.443115234375,0
0.00026200000000000003,57.452568054199219,0,-109.90357971191406,30.6455078125,460.4891357421875,0
0.00026233333333333333,57.495700836181641,0,-106.97921752929688,23.535427093505859,241.35310363769531,0
0.00026266666666666669,57.450817108154297,-24.552101135253906,-90.349533081054688,14.829997062683105,0,0
0.000263,57.374267578125,-28.811408996582031,-85.937126159667969,17.421642303466797,0,0
0.00026333333333333336,57.297817230224609,-33.714462280273438,-80.881172180175781,19.620485305786133,0,0
0.00026366666666666666,57.221469879150391,-39.148994445800781,-75.2939453125,21.376981735229492,0,0
0.00026400000000000002,57.145225524902344,-44.990776062011719,-69.299674987792969,22.651557922363281,0,0
0.00026433333333333333,57.069080352783203,-51.10638427734375,-63.031776428222656,23.415500640869141,0,0
0.00026466666666666669,56.993038177490234,-57.356246948242188,-56.629829406738281,23.651611328125,0,0
0.00026499999999999999,56.917098999023438,-116.96000671386719,0,23.354591369628906,0,0
0.00026533333333333335,56.862796783447266,-118.76637268066406,0,10.936676025390625,0,139.92684936523438
0.00026566666666666671,56.863124847412109,-119.1683349609375,0,-3.6198387145996094,0,319.11932373046875
0.00026600000000000001,56.922389984130859,-118.09539794921875,0,-17.448448181152344,0,484.9151611328125
