time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Voltage: VMLp,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
0.0002985,0.0,-3.302120427006152,-3.302120427006152,0.01618106925832217,-0.01571958315109701,100.0,-13.035137483812349,-6.193813639385575,9.614475572400995
0.0002986666666666667,0.0,-3.4366674757985836,-3.4366674757985836,0.01683014467338842,-0.016368962924803155,100.0,-12.575999868214485,-6.64013638421891,9.608068135432635
0.00029883333333333335,0.0,-3.55178968309941,-3.55178968309941,0.01738563289463995,-0.01692475850713153,100.0,-12.100108349786282,-7.10322156900657,9.601664968613841
0.000299,0.0,-3.6468370534387256,-3.6468370534387256,0.017844156879725646,-0.0173835896356578,100.0,-11.610115381813902,-7.580416737961245,9.595266069098807
0.0002991666666666667,0.0,-3.7212730314341718,-3.7212730314341718,0.01820312994769989,-0.01774286964243132,100.0,-11.108754228487658,-8.068988621189451,9.588871434043652
0.00029933333333333336,0.0,-3.7746775545302,-3.7746775545302,0.01846052543463237,-0.01800057186360769,100.0,-10.598822322049312,-8.566139780765521,9.58248106060638
0.0002995,0.0,-3.806749423264382,-3.806749423264382,0.018614890778918064,-0.018155243737718388,100.0,-10.08316547429311,-9.069024399215014,9.576094945946894
0.00029966666666666667,0.0,-3.8173080000155353,-3.8173080000155353,0.018665355696159215,-0.01820601498050189,100.0,-9.564661792778088,-9.574764363302485,9.569713087226992
0.0002998333333333334,0.0,-3.806294226393078,-3.806294226393078,0.018611637080567504,-0.01815260248630603,100.0,-9.046205415383472,-10.08046552947608,9.563335481610356
0.00030000000000000003,-3.7737709535391852,0.0,-3.7737709535391852,0.018454040588207037,-0.01799531191133096,100.0,-8.530690154728852,-10.583234079447355,9.556962126262567
0.0003001666666666667,-3.312665305797347,0.0,-3.312665305797347,0.028037300415874516,-0.027578877452509174,100.0,0.0,-20.86843065610767,9.55059301835109
0.00030033333333333333,-2.235867099163897,0.0,-2.235867099163897,12.430189119188078,-0.0034203948607802294,100.0,0.0,-19.88776000979279,9.545191787231342
0.00030050000000000004,-1.0463387629352825,0.0,-1.0463387629352825,26.881542051813362,-0.0019396507361025342,100.0,0.0,-19.98012162715812,9.542065284936518
0.0003006666666666667,0.1951227721150357,0.0,0.1951227721150357,42.287574959978265,0.0003512050015825232,100.0,0.0,-20.001887013971423,9.541476219464663
0.00030083333333333335,1.4255975964533711,0.0,1.4255975964533711,57.49150992079963,0.0026134140215250973,100.0,0.0,-19.959824433872484,9.543485025593187
0.000301,2.5827635742544786,0.0,2.5827635742544786,71.34826428375436,0.004744804820114768,100.0,0.0,-19.856022270716398,9.547958027633458
0.0003011666666666667,3.608088009407413,0.0,3.608088009407413,82.78243070831314,0.0066410598659225354,100.0,0.0,-19.695647126040964,9.55457438510912
0.00030133333333333336,4.449808725737881,0.0,4.449808725737881,90.84310392933185,0.008210020240138002,100.0,0.0,-19.486625133271325,9.56284265924866
0.0003015,5.065567636755766,0.0,5.065567636755766,94.75230849418207,0.009376286324378803,100.0,0.0,-19.23923599691136,9.572126071377081
0.00030166666666666666,5.4245626342175415,0.0,5.4245626342175415,93.94456900254686,0.010085048580509536,100.0,0.0,-18.965587028738902,9.581675158622414
0.00030183333333333337,5.509108477019918,0.0,5.509108477019918,88.09561254283437,0.010304864529944568,100.0,0.0,-18.678994452248723,9.590666155738342
0.000302,5.315527584677003,0.0,5.315527584677003,77.13874886645385,0.01002924200101217,100.0,0.0,-18.393303595893272,9.598243141271784
0.0003021666666666667,4.854325871978029,0.0,4.854325871978029,61.26810333276754,0.009276948902445206,100.0,0.0,-18.122182687667827,9.60356179599591
0.00030233333333333333,4.149645252824653,0.0,4.149645252824653,40.928548690354205,0.008091034785430632,100.0,0.0,-17.87842628076757,9.605832541108574
0.00030250000000000003,3.2380213292309885,0.0,3.2380213292309885,16.792860084853984,0.006536615151876004,100.0,0.0,-17.67330381907109,9.604360857172411
0.0003026666666666667,2.1665101848700714,0.0,2.1665101848700714,-10.272731292202295,0.004697532509085275,100.0,1.7672446377421922,-17.515986520150836,9.598582730344944
0.00030283333333333334,2.891186775775803,0.0,2.891186775775803,0.08833735053081378,-0.04478257456936537,100.0,-4.634240712531971,-14.570244853262942,9.592165089983657
0.000303,3.088790216595396,0.0,3.088790216595396,-0.01598923001307264,0.01627025274096715,100.0,-4.905393601529569,-14.266042634148071,9.585772643028202
0.0003031666666666667,3.276941617865812,0.0,3.276941617865812,-0.015581695861172562,0.016042237177219552,100.0,-5.329322258579067,-13.829446952997014,9.579384334081137
0.00030333333333333335,3.446449271211667,0.0,3.446449271211667,-0.016417880329490223,0.016877375836049025,100.0,-5.774600392971317,-13.37140015224373,9.57300028319647
0.0003035,3.596477534947221,0.0,3.596477534947221,-0.01714202172899399,0.017601214013617483,100.0,-6.241388954659406,-12.891852000731925,9.566620486872608
0.0003036666666666667,3.72617741449959,0.0,3.72617741449959,-0.01776820303235114,0.01822708928245771,100.0,-6.72695860004422,-12.393531266155641,9.560244942277576
0.00030383333333333336,3.8348165588345524,0.0,3.8348165588345524,-0.018292657161503592,0.018751237593134278,100.0,-7.2285298097775375,-11.879217465035168,9.55387364657785
0.000304,3.921781631805329,0.0,3.921781631805329,-0.01871242667930654,0.01917070149622218,100.0,-7.743231666308844,-11.35178150924401,9.547506596941812
0.00030416666666666667,3.986581797584052,0.0,3.986581797584052,-0.019025143229119072,0.019483112634992646,100.0,-8.268119174386483,-10.814168388374423,9.54114379053973
