time,Current: AMD1,Current: AM1-IL,Current: AM2-MOSFET,Current: AM3-Resistor,Voltage: VMD1,Voltage: VM1-VR,Voltage: VM2-Vin
0.000265,0.0,2.389787869594316,2.389787869594316,2.3415265995742405,-12.0,5.8538164989356005,12.0
0.0002652,0.0,2.3996196571697297,2.3996196571697297,2.342579612718949,-12.0,5.856449031797372,12.0
0.0002654,0.0,2.4094468851086193,2.4094468851086193,2.3438064178361815,-12.0,5.859516044590453,12.0
0.0002656,0.0,2.4192688653201504,2.4192688653201504,2.345203476398126,-12.0,5.863008690995315,12.0
0.0002658,0.0,2.4290849237544334,2.4290849237544334,2.3467673064602876,-12.0,5.866918266150719,12.0
0.000266,0.0,2.438894400177879,2.438894400177879,2.34849448181684,-12.0,5.871236204542099,12.0
0.00026619999999999997,0.0,2.448696647951909,2.448696647951909,2.3503816311682866,-12.0,5.875954077920716,12.0
0.00026639999999999997,0.0,2.45849103381497,2.45849103381497,2.35242543730126,-12.0,5.88106359325315,12.0
0.0002666,0.0,2.468276937667807,2.468276937667807,2.354622636280273,-12.0,5.886556590700682,12.0
0.0002668,0.0,2.478053752361944,2.478053752361944,2.356970016651255,-12.0,5.892425041628138,12.0
0.000267,0.0,2.487820883491328,2.487820883491328,2.3594644186567084,-12.0,5.898661046641771,12.0
0.0002672,0.0,2.49757774918709,2.49757774918709,2.3621027334623026,-12.0,5.9052568336557565,12.0
0.0002674,0.0,2.507323779915376,2.507323779915376,2.3648819023947567,-12.0,5.912204755986892,12.0
0.0002676,0.0,2.5170584182782045,2.5170584182782045,2.367798916190837,-12.0,5.919497290477092,12.0
0.0002678,0.0,2.526781118817308,2.526781118817308,2.370850814257311,-12.0,5.927127035643276,12.0
0.000268,0.0,2.53649134782091,2.53649134782091,2.374034683941703,-12.0,5.935086709854256,12.0
0.0002682,0.0,2.5461885831333992,2.5461885831333992,2.377347659813692,-12.0,5.94336914953423,12.0
0.00026839999999999996,0.0,2.555872313967858,2.555872313967858,2.380786922956998,-12.0,5.951967307392494,12.0
0.00026859999999999997,0.0,2.5655420407214007,2.5655420407214007,2.3843497002716045,-12.0,5.960874250679011,12.0
0.0002688,0.0,2.575197274793285,2.575197274793285,2.388033263786174,-12.0,5.970083159465434,12.0
0.000269,0.0,2.584837538405752,2.584837538405752,2.3918349299804977,-12.0,5.979587324951244,12.0
0.0002692,0.0,2.5944623644275553,2.5944623644275553,2.3957520591178474,-12.0,5.989380147794618,12.0
0.0002694,0.0,2.6040712962001455,2.6040712962001455,2.3997820545870754,-12.0,5.999455136467688,12.0
0.0002696,0.0,2.613663887366463,2.613663887366463,2.4039223622543275,-12.0,6.009805905635818,12.0
0.0002698,0.0,2.6232397017023055,2.6232397017023055,2.4081704698242294,-12.0,6.020426174560574,12.0
0.00027,0.0,2.632798312950236,2.632798312950236,2.4125239062104087,-12.0,6.0313097655260215,12.0
0.0002702,2.6423393046559847,2.6423393046559847,0.0,2.416980240915215,0.0,6.042450602288037,12.0
0.0002704,2.6326626501978088,2.6326626501978088,0.0,2.4213469881728718,0.0,6.053367470432179,12.0
0.00027059999999999996,2.6229690852597884,2.6229690852597884,0.0,2.4254354808373457,0.0,6.063588702093364,12.0
0.00027079999999999997,2.6132597124882,2.6132597124882,0.0,2.4292509049568833,0.0,6.073127262392208,12.0
0.000271,2.6035356139472534,2.6035356139472534,0.0,2.432798365516504,0.0,6.08199591379126,12.0
0.0002712,2.593797851440943,2.593797851440943,0.0,2.4360828876388325,0.0,6.090207219097081,12.0
0.0002714,2.5840474668301305,2.5840474668301305,0.0,2.4391094177674804,0.0,6.0977735444187005,12.0
0.0002716,2.574285482344929,2.574285482344929,0.0,2.4418828248332236,0.0,6.104707062083059,12.0
0.0002718,2.5645129008924563,2.5645129008924563,0.0,2.444407901403233,0.0,6.111019753508082,12.0
0.000272,2.5547307063600226,2.5547307063600226,0.0,2.4466893648135897,0.0,6.1167234120339735,12.0
0.0002722,2.5449398639138248,2.5449398639138248,0.0,2.4487318582853383,0.0,6.121829645713346,12.0
0.0002724,2.5351413202932056,2.5351413202932056,0.0,2.4505399520243123,0.0,6.12634988006078,12.0
0.0002726,2.5253360041005473,2.5253360041005473,0.0,2.452118144304957,0.0,6.130295360762392,12.0
0.00027279999999999996,2.515524826086861,2.515524826086861,0.0,2.4534708625383974,0.0,6.1336771563459935,12.0
0.00027299999999999997,2.505708679433134,2.505708679433134,0.0,2.4546024643249638,0.0,6.136506160812409,12.0
0.00027319999999999997,2.4958884400275014,2.4958884400275014,0.0,2.4555172384914066,0.0,6.1387930962285155,12.0
