time,Current: AM1-source,Current: AMD1,Current: AMD4,Current: AMD3,Current: AMD2,Voltage: VMD1,Voltage: VMD4,Voltage: VMD3,Voltage: VMD2,Voltage: VM1-C1
0.0014039,0.0,0.0,0.0,0.0,0.0,-2.901182992711264,-14.256908550912314,-14.256908550912318,-2.9011829927112593,17.158091543623577
0.0014039999999999999,0.0,0.0,0.0,0.0,0.0,-2.9054984188601125,-14.250877401395268,-14.250877401395272,-2.905498418860108,17.15637582025538
0.0014041,0.0,0.0,0.0,0.0,0.0,-2.9098161702788286,-14.244844098172116,-14.244844098172118,-2.909816170278824,17.154660268450943
0.0014042,0.0,0.0,0.0,0.0,0.0,-2.9141362449155883,-14.23880864327752,-14.238808643277522,-2.914136244915584,17.152944888193108
0.0014043,0.0,0.0,0.0,0.0,0.0,-2.9184586407177457,-14.232771038746979,-14.232771038746982,-2.9184586407177413,17.151229679464723
0.0014043999999999999,0.0,0.0,0.0,0.0,0.0,-2.9227833556317115,-14.226731286616925,-14.226731286616928,-2.922783355631707,17.149514642248636
0.0014045,0.0,0.0,0.0,0.0,0.0,-2.9271103876030615,-14.220689388924633,-14.220689388924637,-2.927110387603057,17.147799776527695
0.0014046,0.0,0.0,0.0,0.0,0.0,-2.931439734576494,-14.21464534770826,-14.214645347708263,-2.9314397345764895,17.146085082284753
0.0014046999999999998,0.0,0.0,0.0,0.0,0.0,-2.935771394495779,-14.208599165006884,-14.208599165006886,-2.9357713944957746,17.14437055950266
0.0014047999999999999,0.0,0.0,0.0,0.0,0.0,-2.94010536530387,-14.202550842860408,-14.20255084286041,-2.9401053653038653,17.142656208164276
0.0014049,0.0,0.0,0.0,0.0,0.0,-2.944441644942783,-14.196500383309672,-14.196500383309674,-2.9444416449427786,17.140942028252454
0.001405,0.0,0.0,0.0,0.0,0.0,-2.948780231353717,-14.190447788396334,-14.190447788396337,-2.9487802313537124,17.13922801975005
0.0014050999999999998,0.0,0.0,0.0,0.0,0.0,-2.9531211224769356,-14.184393060162991,-14.184393060162993,-2.953121122476931,17.137514182639926
0.0014052,0.0,0.0,0.0,0.0,0.0,-2.9574643162518717,-14.178336200653076,-14.178336200653078,-2.9574643162518672,17.135800516904947
0.0014053,0.0,0.0,0.0,0.0,0.0,-2.9618098106170816,-14.172277211910892,-14.172277211910894,-2.961809810617077,17.13408702252797
0.0014054,0.0,0.0,0.0,0.0,0.0,-2.966157603510223,-14.166216095981646,-14.16621609598165,-2.9661576035102186,17.13237369949187
0.0014054999999999998,0.0,0.0,0.0,0.0,0.0,-2.970507692868064,-14.16015285491144,-14.160152854911441,-2.9705076928680594,17.130660547779502
0.0014056,0.0,0.0,0.0,0.0,0.0,-2.9748600766265865,-14.154087490747157,-14.154087490747159,-2.974860076626582,17.128947567373743
0.0014057,0.0,0.0,0.0,0.0,0.0,-2.9792147527208153,-14.148020005536644,-14.148020005536647,-2.979214752720811,17.12723475825746
0.0014058,0.0,0.0,0.0,0.0,0.0,-2.983571719084922,-14.1419504013286,-14.141950401328604,-2.9835717190849174,17.12552212041352
0.0014058999999999999,0.0,0.0,0.0,0.0,0.0,-2.987930973652233,-14.135878680172574,-14.135878680172578,-2.9879309736522286,17.123809653824807
0.001406,0.0,0.0,0.0,0.0,0.0,-2.99229251435521,-14.12980484411898,-14.129804844118983,-2.9922925143552055,17.12209735847419
0.0014061,0.0,0.0,0.0,0.0,0.0,-2.9966563391254013,-14.123728895219145,-14.123728895219148,-2.996656339125397,17.120385234344546
0.0014062,0.0,0.0,0.0,0.0,0.0,-3.001022445893546,-14.11765083552521,-14.117650835525211,-3.0010224458935415,17.118673281418754
0.0014062999999999999,0.0,0.0,0.0,0.0,0.0,-3.0053908325894607,-14.111570667090238,-14.11157066709024,-3.0053908325894563,17.116961499679697
0.0014064,0.0,0.0,0.0,0.0,0.0,-3.009761497142139,-14.105488391968118,-14.10548839196812,-3.0097614971421347,17.115249889110256
0.0014065,0.0,0.0,0.0,0.0,0.0,-3.0141344374797088,-14.099404012213604,-14.099404012213608,-3.0141344374797043,17.113538449693312
