time,V_D2,VS1,VS2,Vp,Vo,Io,VC1,I_D2,ILr,I_D1,V_D1
1.3483639235954667e-05,0.015131216907485428,-2.594464400198833,0.9342049706042685,73.0372748572079,0.9190737536967831,15.131216907485427,-687.6899240045553,15.131216907485427,0.7741680780841199,0.0,-3.5135381538956163
1.3697394308663906e-05,0.051360091109957186,-2.5940350329578274,0.9771392571104404,72.28645012125459,0.9257791660004832,51.36009110995718,-671.133119069026,51.36009110995718,2.938468542825702,0.0,-3.5198141989583105
1.3911149381373144e-05,0.0861071494619887,-2.5524112142483126,1.0261823188466608,70.0169135901766,0.9400751693846722,86.1071494619887,-635.6657239681707,86.1071494619887,5.015360875767627,0.0,-3.4924863836329845
1.4124904454082383e-05,0.11835612076340493,-2.4708272264485815,1.0798886671367631,66.2958135995398,0.9615325463733583,118.35612076340493,-582.3361054082874,118.35612076340493,6.944557109612112,0.0,-3.4323597728219397
1.4338659526791621e-05,0.1471643364654693,-2.3516762182653985,1.1366770277005565,61.232403995150435,0.9895126912350871,147.16433646546932,-512.7108531944975,147.16433646546932,8.670119476957183,0.0,-3.341188909500486
1.455241459950086e-05,0.17169002751967608,-2.1984395229739775,1.194876400623851,54.97482834017006,1.023186373104175,171.69002751967608,-428.82875631526423,171.69002751967608,10.142081655846061,0.0,-3.2216258960781525
1.4829805400476829e-05,0.19595887198374462,-1.956402348945538,1.2696399301700318,45.38523442158046,1.0736810581862872,195.95887198374461,-302.88633323512613,195.95887198374461,11.604475414341184,0.0,-3.030083407131825
1.4999999999999906e-05,0.20616809856935822,-1.7882296783391773,1.313682712287975,38.85769622241017,1.107514613718617,206.16809856935822,-218.39523205775464,206.16809856935822,12.224327453900983,0.0,-2.8957442920577945
1.5000000000000014e-05,0.20616809856936355,-1.7882296783390668,1.3136827122880026,38.857696222405906,1.1075146137186391,206.16809856936354,-218.39523205769967,206.16809856936354,12.22432745390131,0.0,-2.895744292057706
1.500000000000018e-05,0.20616809856937174,-2.7790605332905116,1.313682712288045,72.86749260269401,1.1075146137186733,206.16809856937172,-218.39523205761478,206.16809856937172,12.22432745390181,0.0,-3.8865751470091854
1.5277390800976147e-05,0.2426616709216608,-2.488311413309266,1.4119036889300163,61.203718158286,1.1692420180083554,242.6616709216608,-64.11537324599034,242.6616709216608,14.415012276486136,0.0,-3.6575534313176217
1.5554781601952116e-05,0.26723083855780133,-2.1415698037690163,1.50664848223665,47.677625651292686,1.2394176436788487,267.23083855780135,111.44378775864786,267.23083855780135,15.899107937449532,0.0,-3.380987447447865
1.5832172402928085e-05,0.27867810943563986,-1.7557733740408938,1.5932344826560243,32.950873505385346,1.3145563732203844,278.67810943563984,299.6855920337384,278.67810943563984,16.605391689039955,0.0,-3.070329747261278
1.6109563203904054e-05,0.2764479962885225,-1.34973189971094,1.667379574306903,17.74251303283229,1.3909315780183806,276.4479962885225,491.4089435736917,276.4479962885225,16.500695388513023,0.0,-2.7406634777293206
1.6386954004880023e-05,0.26065306091715834,-0.9432067549825514,1.7254103507425707,2.793822695044021,1.4647572898254124,260.6530609171583,677.258084926871,260.6530609171583,15.591460972820954,0.0,-2.4079640448079638
1.666434480585599e-05,0.23206733154830064,-0.5559454982091614,1.7644403002008628,-11.167884185592811,1.5323729686525622,232.06733154830064,848.1791800218398,232.06733154830064,13.923361393343257,0.0,-2.0883184668617236
1.694173560683196e-05,0.19208746775355273,-0.20671871245471052,1.7825093184742296,-23.46471129247849,1.5904218507206769,192.08746775355272,995.8614230781301,192.08746775355272,11.579008667283682,0.0,-1.7971405631753874
1.721912640780793e-05,0.1426636199304408,0.08759392423290868,1.7786778079402281,-33.50116279754261,1.6360141880097874,142.6636199304408,1113.1411837244425,142.6636199304408,8.673863968332522,0.0,-1.5484202637768787
1.74965172087839e-05,0.08620340531633182,0.3128238422598002,1.7530708474043548,-40.79305372284724,1.666867442088023,86.20340531633181,1194.3495365542349,86.20340531633181,5.350552187071613,0.0,-1.3540435998282225
1.7773908009759867e-05,0.025453728151497695,0.45820020544502205,1.706870360110984,-44.990943739177844,1.6814166319594863,25.453728151497693,1235.5863169667334,25.453728151497693,1.7718608825879998,0.0,-1.223216426514464
1.7887395924874086e-05,3.61488616817951e-16,0.492973674638296,1.6824628975192013,-45.766072716704976,1.6824628975192009,3.6148861681795097e-13,1240.417475512567,3.6148861681795097e-13,0.27187159567667063,0.0,-1.1894892228809049
1.7887395924874303e-05,-5.365945332927142,1.6824628975192004,-3.68348243540799,-97.58879071338873,1.6824628975192004,0.0,1240.4174755125696,0.0,0.2718715956738085,0.0,0.0
1.788739592487452e-05,-5.365945332927238,1.6824628975192448,-3.6834824354080378,-97.58879071338964,1.6824628975192,4.4905824015132025e-11,1240.4174755125723,0.0,0.27187159567111896,4.4905824015132025e-11,4.4905824015132027e-14
1.790932977950246e-05,-5.370435695173029,1.6869755949521739,-3.6879993771477806,-97.666464638773,1.6824363180252482,4.539276926925717,1240.540512305392,0.0,2.6794955143571997e-12,4.539276926925717,0.004539276926925717
1.7909329779502677e-05,-5.370435695173072,1.6869755949522192,-3.687999377147824,-97.66646463877368,1.6824363180252486,4.539276926970564,1240.5405123053922,0.0,-6.5780714209040525e-15,4.539276926970564,0.004539276926970565
1.7931263634130617e-05,-5.374566999466191,1.6915815470044262,-3.6920582779449727,-97.72681772343265,1.6825087215212193,9.072825483206898,1240.416428624361,0.0,-0.2715380602634226,9.072825483206898,0.009072825483206898
1.8040932907270318e-05,-5.388831181789158,1.716036108398907,-3.7044715306510914,-97.73363545242199,1.6843596511380672,31.67645726083982,1236.0803467063693,0.0,-1.6255188444904387,31.67645726083982,0.03167645726083982
1.8284129743534594e-05,-5.382258385225871,1.7778826440515945,-3.685068157992451,-96.00729596180594,1.6971902272334207,80.69241681817378,1204.6700792657714,0.0,-4.562822426247057,80.69241681817378,0.08069241681817378
1.852732657979887e-05,-5.3235520289312905,1.8483448789800347,-3.6019606293476714,-91.94662984630259,1.721591399583619,126.75347939641587,1144.3331309473233,0.0,-7.325611975198479,126.75347939641587,0.12675347939641587
1.8770523416063145e-05,-5.214936500054007,1.9247383257611617,-3.458311528575629,-85.70621548485792,1.7566249714783777,168.11335428278394,1057.366757663795,0.0,-9.8102774504089,168.11335428278394,0.16811335428278396
1.901372025232742e-05,-5.060499908501248,2.0041539387131366,-3.2595502171708355,-77.52228725655516,1.8009496913304122,203.20424738272465,947.0662133253277,0.0,-11.923768608227633,203.20424738272465,0.20320424738272466
1.9256917088591696e-05,-4.866038517003231,2.0835676563686043,-3.0131664381783065,-67.70377304243951,1.8528720788249242,230.69557754367986,817.59987994146,0.0,-13.587079846715753,230.69557754367986,0.23069557754367986
1.9558952107432047e-05,-4.580130210418567,2.177572693070687,-2.6552607675376065,-53.807162222153984,1.92486944288096,252.70325018972696,637.6814295178782,0.0,-14.933683408346402,252.70325018972696,0.25270325018972695
1.98609871262724e-05,-4.26032957869533,2.2614109892047987,-2.259053405268746,-38.77016780211658,2.0012761734265854,260.1348157782134,446.2274727313089,0.0,-15.41620924070805,260.1348157782134,0.2601348157782134
1.9999999999999785e-05,-4.106526089928668,2.2952458034072523,-2.069778229041907,-31.69330667963441,2.0367478608867597,258.4979425204924,357.13871728292287,0.0,-15.33841923159249,258.4979425204924,0.2584979425204924
2e-05,-4.106526089928426,2.2952458034073024,-2.0697782290416122,-31.69330667962341,2.036747860886815,258.49794252048747,357.1387172827849,0.0,-15.338419231592221,258.49794252048747,0.25849794252048747
2.0000000000000225e-05,-5.096583195684287,2.2952458034073544,-3.0598353347974157,-65.6765444879193,2.036747860886872,258.49794252048224,357.1387172826414,0.0,-15.33841923159194,258.49794252048224,0.25849794252048225
2.0302035018840576e-05,-4.7697850739170295,2.3907123164444055,-2.653638098156528,-50.097292421896704,2.1161469757605005,274.5653406839053,157.32652792013334,0.0,-16.33614608595076,274.5653406839053,0.27456534068390526
2.0604070037680928e-05,-4.416330556117024,2.4726445446529812,-2.2183837171021645,-33.75270629412008,2.1979468390148593,274.69770563812193,-49.10993764045568,0.0,-16.38907950667202,274.69770563812193,0.27469770563812196
2.090610505652128e-05,-4.056436068434531,2.5361970000911485,-1.7791163029812622,-17.585486750265716,2.2773197654532686,258.87723463787995,-250.24229581957525,0.0,-15.495865953181163,258.87723463787995,0.25887723463788
2.120814007536163e-05,-3.7106307361336652,2.5775824847700344,-1.3610555124571455,-2.52621609227473,2.3495752236765197,228.0072610935145,-434.46989895539457,0.0,-13.70978141126498,228.0072610935145,0.22800726109351452
2.151017509420198e-05,-3.398570592900935,2.5942888849798242,-0.9881401659137155,10.560348155597332,2.4104304269872188,183.85845799260565,-591.1890295322772,0.0,-11.135557872473225,183.85845799260565,0.18385845799260567
2.1812210113042332e-05,-3.137905318967653,2.58522196072821,-0.6816484185353786,20.925083269803466,2.4562569004322743,128.96506029593561,-711.4033402014708,0.0,-7.923244594902875,128.96506029593561,0.12896506029593563
2.2114245131882683e-05,-2.9432628447239395,2.5507660182901923,-0.4589740137421108,27.97754604508878,2.484288830981828,66.47718730836444,-788.2403998907517,0.0,-4.259463869329624,66.47718730836444,0.06647718730836444
2.2416180980112763e-05,-2.825435567965045,2.4927817558162233,-0.3326538121488216,31.31931546303076,2.4927817558162233,1.7381929229287607e-15,-817.3432141055922,0.0,-0.3578700323560801,1.7381929229287607e-15,1.7381929229287607e-18
2.241618098011298e-05,0.0,-4.39448878478191,2.492781755816222,108.10123211000274,2.492781755816222,0.0,-817.3432141055954,0.0,-0.3578700323532393,0.0,-6.887270540598083
2.2416180980113196e-05,4.2813287847840675e-14,-4.394488784781956,2.4927817558162633,108.10123211000362,2.4927817558162206,4.281328784784067e-11,-817.3432141055985,4.281328784784067e-11,-0.3578700323506633,0.0,-6.887270540598177
2.244635022564479e-05,0.005947623918577668,-4.400518111482403,2.498665712438162,108.20730837332772,2.4927180885195845,5.947623918577667,-817.5602557908963,5.947623918577667,-2.564726209186574e-12,0.0,-6.893236200001987
2.2446350225645006e-05,0.005947623918620349,-4.400518111482443,2.498665712438205,108.20730837332835,2.4927180885195845,5.947623918620349,-817.5602557908961,5.947623918620349,3.552713678800501e-15,0.0,-6.893236200002027
2.2476519471176598e-05,0.011873841124086298,-4.405686558424457,2.5047040867751806,108.28118793501883,2.4928302456510942,11.873841124086297,-817.336107256529,11.873841124086297,0.3566113617265312,0.0,-6.898516804075552
2.262736569883456e-05,0.041351386321629505,-4.417265017972057,2.53741456390967,108.1178082329314,2.4960631775880406,41.351386321629505,-809.5135376603893,41.351386321629505,2.1307265724446456,0.0,-6.913328195560098
2.289308979671328e-05,0.09162658429451447,-4.379927452373106,2.6040062421181855,105.69453302542703,2.5123796578236712,91.62658429451446,-769.0745573263492,91.62658429451446,5.158667150353045,0.0,-6.892307110196778
2.3158813894592002e-05,0.13793329854941613,-4.270779835748894,2.6794739535781464,100.65423691700244,2.5415406550287303,137.93329854941612,-696.3471888276057,137.93329854941612,7.9520618956345785,0.0,-6.8123204907776245
2.3424537992470724e-05,0.17816733476906432,-4.094739435989935,2.7603699519256066,93.22481267238518,2.5822026171565424,178.16733476906433,-594.6261564876614,178.16733476906433,10.386054861823142,0.0,-6.676942053146478
2.3690262090349445e-05,0.21049909270091005,-3.859705634799481,2.8429983268047407,83.74076733794962,2.6324992341038307,210.49909270091004,-468.50109054181644,210.49909270091004,12.35203774945506,0.0,-6.492204868903311
2.4009690925211846e-05,0.23683654027908208,-3.5144101282016207,2.939208422723236,70.23918974269993,2.7023718824441536,236.83654027908207,-292.81636106639905,236.83654027908207,13.972988155603922,0.0,-6.216782010645774
2.4329119760074247e-05,0.2479302028929953,-3.1215353575233267,3.026120534669114,55.263885901352836,2.7781903317761185,247.9302028929953,-101.53067748347453,247.9302028929953,14.69035061813653,0.0,-5.899725689299445
2.4648548594936648e-05,0.24302662359022903,-2.7063320891477427,3.097975194309133,39.78031953267834,2.854948570718904,243.02662359022904,92.99548849957996,243.02662359022904,14.459137954715018,0.0,-5.561280659866646
2.496797742979905e-05,0.2224056339194036,-2.2954376174567668,3.149973830683269,24.785072161700473,2.9275681967638656,222.40563391940358,278.2103168135064,222.40563391940358,13.295627288185491,0.0,-5.223005814220632
2.499999999999999e-05,0.21949195999051,-2.255266260061957,3.1539650099607552,23.337782708094345,2.9344730499702454,219.49195999051,295.9010563393374,219.49195999051,13.128769551699426,0.0,-5.189739310032202
2.5000000000000208e-05,0.21949195999048984,-2.255266260061686,3.1539650099607814,23.33778270808461,2.9344730499702916,219.49195999048985,295.9010563394562,219.49195999048985,13.12876955169827,0.0,-5.189739310031978
2.5000000000000486e-05,0.21949195999046386,-3.2458723909535787,3.1539650099608147,57.339865542242435,2.934473049970351,219.49195999046387,295.90105633960894,219.49195999046387,13.12876955169678,0.0,-6.180345440923931
2.5319428834862886e-05,0.21532434799821967,-2.8738144617943573,3.217464986718205,43.480479225481275,3.002140638719985,215.32434799821968,469.8929176956217,215.32434799821968,12.943690833116149,0.0,-5.875955100514343
2.5638857669725287e-05,0.19709289748055198,-2.50516437978599,3.263269106886242,30.041452264145867,3.0661762094056897,197.09289748055198,635.843800949509,197.09289748055198,11.924382937842815,0.0,-5.57134058919168
2.5958286504587688e-05,0.16593797003889263,-2.1634398220067714,3.288199359833024,17.88450310977762,3.122261389794131,165.93797003889262,783.0691127744917,165.93797003889262,10.138197131906695,0.0,-5.2857012118009035
2.627771533945009e-05,0.12383144493834326,-1.8703577596709238,3.2904105163816255,7.7866919714842595,3.1665790714432824,123.83144493834327,902.1126502422281,123.83144493834327,7.70182223712682,0.0,-5.036936831114206
2.659714417431249e-05,0.07344796163258417,-1.6444371280432493,3.2695066753160194,0.3904599957465109,3.1960587136834353,73.44796163258417,985.3542181592792,73.44796163258417,4.773664588826495,0.0,-4.840495841726685
2.691657300917489e-05,0.01799107660323576,-1.4998104226814837,3.2265641068549535,-3.837553765543646,3.208573030251718,17.99107660323576,1027.497670240059,17.99107660323576,1.5435515570493528,0.0,-4.708383452933202
2.7017036311618797e-05,3.8456349216176024e-14,-1.4726374610272677,3.208804038936506,-4.465765211356306,3.208804038936467,3.845634921617602e-11,1031.761430165785,3.845634921617602e-11,0.4948323056596572,0.0,-4.681441499963735
2.7017036311619014e-05,-7.8211253683322095,3.2088040389364654,-4.612321329395746,-103.30238565726285,3.2088040389364654,0.0,1031.7614301657895,0.0,0.4948323056573972,0.0,0.0
2.701703631161923e-05,-7.821125368332249,3.2088040389364956,-4.612321329395785,-103.30238565726367,3.208804038936464,3.1522616494859434e-11,1031.761430165794,0.0,0.49483230565548225,3.1522616494859434e-11,3.1522616494859435e-14
2.7073149317684814e-05,-7.829875005285825,3.2168032044822885,-4.621216956846679,-103.47058212522995,3.2086580484391445,8.145156043143883,1032.3385847301595,0.0,5.551115123125783e-17,8.145156043143883,0.008145156043143883
2.707314931768503e-05,-7.829875005285853,3.2168032044823196,-4.621216956846709,-103.47058212523041,3.2086580484391445,8.145156043175312,1032.3385847301593,0.0,-1.9094170689015755e-12,8.145156043175312,0.008145156043175313
2.7129262323750613e-05,-7.836758040373102,3.225249855130476,-4.627789732159094,-103.55137589304812,3.208968308214007,16.281546916469026,1031.7606195719904,0.0,-0.49434084838121395,16.281546916469026,0.016281546916469027
2.7409827354078526e-05,-7.841092163148987,3.2735507482489146,-4.623804426863462,-102.58648748840389,3.217287736285527,56.26301196338773,1011.7247324621479,0.0,-2.9249199047104764,56.26301196338773,0.05626301196338773
2.7690392384406438e-05,-7.795646091569955,3.330209558878509,-4.5591594157946975,-99.39619129963052,3.236486675775258,93.72288310325064,964.0858289870594,0.0,-5.206636950346038,93.72288310325064,0.09372288310325064
2.797095741473435e-05,-7.7026737551404505,3.3923262334373487,-4.437093147198569,-94.14136548874717,3.2655806079418825,126.7456254954663,891.2539594618394,0.0,-7.225840411356408,126.7456254954663,0.1267456254954663
2.8251522445062263e-05,-7.566770254012594,3.4567181119088763,-4.263691631895858,-87.08547459086645,3.303078622116736,153.63948979214015,796.8930710221066,0.0,-8.88211772772824,153.63948979214015,0.15363948979214015
