"Time / s","Vmout:Measured voltage","VD1:Measured voltage","VD2:Measured voltage","VD3:Measured voltage","VD4:Measured voltage","Am1:Measured current","Am2:Measured current","Am3:Measured current","Am4:Measured current","Vc:Measured voltage","AMLr:Measured current","AMIo:Measured current"
0.00050819999999999999,56.089292309611444,-36.436709061509404,-19.652583248102044,-19.652583248102044,-36.436709061509404,0,0,0,0,-252.2608146656286,-18.910535977451115,224.35716923844578
0.0005084,56.044438819551964,-34.8599998083034,-21.184439011248561,-21.184439011248561,-34.8599998083034,0,0,0,0,-316.62239320440801,-19.680241213312563,224.17775527820785
0.0005086,55.999621197935241,-33.227793018904364,-22.77182817903088,-22.77182817903088,-33.227793018904364,0,0,0,0,-383.28469638971592,-20.290036037867559,223.99848479174096
0.00050880000000000001,55.954839416077995,-31.553168797280303,-24.401670618797692,-24.401670618797692,-31.553168797280303,0,0,0,0,-451.70607185579092,-20.734970088217153,223.81935766431198
0.00050900000000000001,55.910093445319887,-29.8495516933651,-26.060541751954784,-26.060541751954784,-29.8495516933651,0,0,0,0,-521.33058890812754,-21.011432529527774,223.64037378127955
0.00050920000000000002,55.865383257023495,-28.130601627113514,-27.734781629909978,-27.734781629909978,-28.130601627113514,0,0,0,0,-591.59255551704894,-21.117181358499245,223.46153302809398
0.00050940000000000002,55.820708822574289,-26.410102902958801,-29.410605919615495,-29.410605919615495,-26.410102902958801,0,0,0,0,-661.92111450683819,-21.05136158507981,223.28283529029716
0.00050960000000000003,55.776070113380641,-24.701852216418679,-31.074217896961958,-31.074217896961958,-24.701852216418679,0,0,0,0,-731.74488159687064,-20.814512144982498,223.10428045352256
0.00050979999999999992,55.731467100873765,-23.019546562761828,-32.71192053811194,-32.71192053811194,-23.019546562761828,0,0,0,0,-800.49658761207547,-20.408561487117119,222.92586840349506
0.00050999999999999993,55.686899756507735,0,-55.686899756507735,-55.686899756507735,0,0,0,0,0,-867.61768714709797,-19.836811872063951,222.74759902603094
0.00051019999999999993,55.655445239011904,0,-55.655445239011904,-55.655445239011904,0,134.07756707642218,0,0,134.07756707642218,-917.16693837708056,-9.714636447029843,222.62178095604762
0.00051039999999999994,55.652323088456555,0,-55.652323088456555,-55.652323088456555,0,280.85252814351134,0,0,280.85252814351134,-931.61175020796293,1.09898383960752,222.60929235382622
0.00051059999999999994,55.678630395742445,0,-55.678630395742445,-55.678630395742445,0,426.06654659749671,0,0,426.06654659749671,-909.93447727677415,11.828080236114289,222.71452158296978
0.00051079999999999995,55.73260707264749,0,-55.73260707264749,-55.73260707264749,0,555.57660655351867,0,0,555.57660655351867,-853.70927608930322,21.702955032790456,222.93042829058996
0.00051099999999999995,55.80976399180404,0,-55.80976399180404,-55.80976399180404,0,656.3756275025512,0,0,656.3756275025512,-766.98799475890303,30.015688908045661,223.23905596721616
0.00051119999999999996,55.903208044544719,0,-55.903208044544719,-55.903208044544719,0,717.53092227793456,0,0,717.53092227793456,-656.00740372051609,36.171180174484874,223.61283217817888
0.00051139999999999996,56.004140628510342,0,-56.004140628510342,-56.004140628510342,0,730.97283678370229,0,0,730.97283678370229,-528.73892250080598,39.730036071179143,224.01656251404137
0.00051159999999999997,56.102493574766278,0,-56.102493574766278,-56.102493574766278,0,692.07673013615022,0,0,692.07673013615022,-394.31335173605106,40.440224711252625,224.40997429906511
0.00051179999999999997,56.187656620459471,0,-56.187656620459471,-56.187656620459471,0,599.99637090595331,0,0,599.99637090595331,-262.36212661894047,38.255207568676752,224.75062648183788
0.00051199999999999998,56.249243941414882,0,-56.249243941414882,-56.249243941414882,0,457.72476228532332,0,0,457.72476228532332,-142.32261879047982,33.337247915623877,224.99697576565953
