"Time / s","Vmout:Measured voltage","VmD1:Measured voltage","VmD2:Measured voltage","AMLr:Measured current","AmD1:Measured current","AmD2:Measured current"
0.00045566666666666672,58.9803466796875,-129.77951049804688,0,-14.904945373535156,0.14472773671150208,399.64617919921875
0.00045600000000000003,59.095096588134766,-126.78823852539063,0,-38.673675537109375,0.014503974467515945,744.316650390625
0.00045633333333333338,59.303264617919922,-121.96701049804688,0,-54.810760498046875,0.016604203730821609,948.89300537109375
0.00045666666666666669,59.547348022460938,-116.00115966796875,0,-60.143600463867188,0.018464941531419754,954.95892333984375
0.00045700000000000005,59.756820678710938,-110.04689025878906,0,-53.639068603515625,0.016681153327226639,743.56414794921875
0.00045733333333333335,59.862152099609375,-105.2298583984375,0,-36.610244750976563,0.011768240481615067,338.89816284179688
0.00045766666666666671,59.808574676513672,-102.43789672851563,0,-12.455095291137695,0.004741329699754715,-196.5126953125
0.00045800000000000002,59.728847503662109,-47.250602722167969,-89.596534729003906,-22.959182739257813,1.5324398279190063,-2.5833926200866699
0.00045833333333333338,59.649276733398438,-63.497138977050781,-55.974411010742188,-23.869905471801758,-0.14790783822536469,0.29815420508384705
0.00045866666666666668,59.569801330566406,-58.220108032226563,-60.906974792480469,-24.000835418701172,0.0055021941661834717,-0.0028028488159179688
0.00045900000000000004,59.490428924560547,-51.695220947265625,-67.285377502441406,-23.611286163330078,0.019427061080932617,-0.019052237272262573
0.00045933333333333335,59.411163330078125,-45.3873291015625,-73.43499755859375,-22.691080093383789,0.018555313348770142,-0.018082708120346069
0.00045966666666666671,59.332000732421875,-39.401840209960938,-79.262161254882813,-21.25947380065918,0.017347604036331177,-0.016872972249984741
0.00046000000000000001,59.252944946289063,-33.865966796875,-84.639923095703125,-19.348751068115234,0.015807241201400757,-0.0153331458568573
0.00046033333333333337,59.173995971679688,0,-145.70513916015625,-12.095207214355469,0.50635933876037598,-0.50588595867156982
0.00046066666666666668,59.160465240478516,0,-129.89863586425781,14.117470741271973,390.54229736328125,0.14060917496681213
0.00046100000000000004,59.270801544189453,0,-127.00917053222656,37.560333251953125,728.96533203125,0.014110106974840164
0.00046133333333333334,59.473129272460938,0,-122.30709838867188,53.591442108154297,931.331298828125,0.016239900141954422
0.0004616666666666667,59.711380004882813,0,-116.45925903320313,59.059055328369141,939.612060546875,0.018137115985155106
0.00046200000000000001,59.916450500488281,0,-110.5985107421875,52.903327941894531,734.36566162109375,0.016457099467515945
0.00046233333333333337,60.019920349121094,0,-105.83247375488281,36.368228912353516,338.5101318359375,0.011691231280565262
0.00046266666666666667,59.967628479003906,0,-103.039306640625,12.753852844238281,-187.22674560546875,0.0048253126442432404
0.00046300000000000003,59.8876953125,-86.89923095703125,-49.441444396972656,22.891622543334961,-2.4733719825744629,1.4674078226089478
0.00046333333333333334,59.807918548583984,-55.172958374023438,-64.60809326171875,23.868139266967773,0.28283038735389709,-0.13970306515693665
0.0004636666666666667,59.728225708007813,-60.179634094238281,-59.264896392822266,24.075525283813477,-0.0036127418279647827,0.006211698055267334
0.000464,59.648639678955078,-66.584915161132813,-52.712127685546875,23.759742736816406,-0.019155889749526978,0.019536972045898438
0.00046433333333333336,59.569160461425781,-72.783416748046875,-46.35491943359375,22.909889221191406,-0.018255472183227539,0.018729507923126221
0.00046466666666666672,59.489788055419922,-78.677993774414063,-40.30157470703125,21.543695449829102,-0.01710096001625061,0.017577022314071655
0.00046500000000000003,59.410526275634766,-84.139923095703125,-34.681129455566406,19.691984176635742,-0.015608996152877808,0.016084253787994385
0.00046533333333333339,59.331363677978516,-145.30410766601563,0,12.489713668823242,-0.50620448589324951,0.50667917728424072
0.00046566666666666669,59.316112518310547,-129.986572265625,0,-13.264778137207031,0.13658764958381653,381.8936767578125
0.00046600000000000005,59.422325134277344,-127.20451354980469,0,-36.417083740234375,0.013706345111131668,714.75396728515625
0.00046633333333333336,59.619358062744141,-122.62350463867188,0,-52.383071899414063,0.015875954180955887,915.69525146484375
