time,Current: AML1,Current: AMD1,Current: AMD2,Current: AMIout,Voltage: VMSw1,Voltage: VMSw2,Voltage: VML1,Voltage: VMC1,Voltage: VMp,Voltage: VMD1,Voltage: VMS1,Voltage: VMD2,Voltage: VMS2,Voltage: VMout
0.0028185,-8.444462776184082,0.0,82.2695541381836,82.2695541381836,1000.0,0.0,416.55804443359375,146.4114990234375,-562.9695434570312,-69.97723388671875,-34.244171142578125,0.0,35.73305892944336,35.73305892944336
0.002819,-4.533248424530029,0.0,0.0,0.0,1000.0,0.0,-9.96025276184082,9.96025276184082,0.0,-35.71642303466797,0.0,-35.71642303466797,0.0,35.71642303466797
0.0028195,-4.480041027069092,0.0,0.0,0.0,1000.0,0.0,14.771110534667969,-83.7029800415039,68.93186950683594,-31.666748046875,4.012489318847656,-39.69172668457031,-4.012489318847656,35.679237365722656
0.00282,-4.2912421226501465,0.0,0.0,0.0,0.0,1000.0,525.9080810546875,-174.86961364746094,648.9615478515625,0.0,35.64208984375,-72.35635375976562,-36.71426773071289,35.64208984375
0.0028204999999999997,0.2032947689294815,57.271297454833984,0.0,57.271297454833984,0.0,1000.0,567.6900634765625,-220.12969970703125,652.4395751953125,0.0,35.61820983886719,-72.42233276367188,-36.80412292480469,35.61820983886719
0.0028209999999999997,4.714573860168457,114.83016204833984,0.0,114.83016204833984,0.0,1000.0,524.1571044921875,-172.62832641601562,648.47119140625,0.0,35.622623443603516,-72.3128662109375,-36.69023895263672,35.622623443603516
0.0028215,8.561423301696777,161.193603515625,0.0,161.193603515625,0.0,1000.0,401.0157470703125,-38.55931091308594,637.5435791015625,0.0,35.652801513671875,-72.03840637207031,-36.3856086730957,35.652801513671875
0.002822,11.156166076660156,186.4553985595703,0.0,186.4553985595703,0.0,1000.0,216.07440185546875,162.74708557128906,621.1785278320312,0.0,35.70090103149414,-71.63174438476562,-35.930843353271484,35.70090103149414
0.0028225,12.094490051269531,183.8016815185547,0.0,183.8016815185547,0.0,1000.0,-3.3260498046875,401.6131286621094,601.712890625,0.0,35.75490951538086,-71.14323425292969,-35.38832473754883,35.75490951538086
0.002823,11.218493461608887,150.57431030273438,0.0,150.57431030273438,0.0,1000.0,-224.349853515625,642.3966064453125,581.9532470703125,0.0,35.80040740966797,-70.63337707519531,-34.832969665527344,35.80040740966797
0.0028235,8.643119812011719,88.71649169921875,0.0,88.71649169921875,0.0,1000.0,-413.57769775390625,848.8212890625,564.7564086914062,0.0,35.82274627685547,-70.16380310058594,-34.34105682373047,35.82274627685547
0.0028239999999999997,4.741575717926025,4.52697229385376,0.0,4.52697229385376,0.0,1000.0,-542.0557250976562,989.4579467773438,552.5977783203125,0.0,35.80924606323242,-69.78793334960938,-33.97869110107422,35.80924606323242
0.0028244999999999998,0.09153176844120026,0.0,0.0,0.0,0.0,1000.0,-42.5294189453125,1042.5294189453125,0.0,-35.751155853271484,0.0,-35.751155853271484,0.0,35.751155853271484
0.002825,0.02823607251048088,0.0,0.0,0.0,1000.0,0.0,-404.85308837890625,1043.7823486328125,-638.9292602539062,-72.17049407958984,-36.45655822753906,0.0,35.71393585205078,35.71393585205078
0.0028255,-3.203002691268921,0.0,35.965763092041016,35.965763092041016,1000.0,0.0,-377.44244384765625,1013.3336181640625,-635.8911743164062,-72.03781127929688,-36.35313415527344,0.0,35.6846809387207,35.6846809387207
0.002826,-5.988534927368164,0.0,64.43852996826172,64.43852996826172,1000.0,0.0,-292.7840576171875,920.5897827148438,-627.8057250976562,-71.78143310546875,-36.110023498535156,0.0,35.67140579223633,35.67140579223633
0.0028265,-7.903489589691162,0.0,78.2577133178711,78.2577133178711,1000.0,0.0,-163.09503173828125,778.8120727539062,-615.717041015625,-71.423828125,-35.755088806152344,0.0,35.668739318847656,35.668739318847656
