time,Current: AMS1,Current: AMS2,Current: AMLr,Current: AMD1,Current: AMD2,Current: AMOut,Voltage: VMLp,Voltage: VMCr,Voltage: VMD1,Voltage: VMD2,Voltage: VMout
0.0007735,-28.92915916442871,0.0,-28.92915916442871,0.0,0.0,204.73989868164062,600.0,480.09033203125,-45.38024139404297,-56.989707946777344,51.184974670410156
0.000774,-27.502897262573242,0.0,-27.502897262573242,0.0,0.0,204.33082580566406,600.0,245.77450561523438,-33.96292495727539,-68.20248413085938,51.082706451416016
0.0007745,-24.705472946166992,0.0,-24.705472946166992,0.0,0.0,203.92257690429688,600.0,28.86528205871582,-23.387086868286133,-78.57420349121094,50.98064422607422
0.000775,0.0,-20.674829483032227,-20.674829483032227,0.0,0.0,203.51513671875,600.0,-159.81710815429688,-72.12641143798828,-29.63115692138672,50.8787841796875
0.0007754999999999999,0.0,-22.811046600341797,-22.811046600341797,0.0,0.0,203.1085205078125,600.0,-340.09161376953125,-63.317787170410156,-38.236473083496094,50.777130126953125
0.000776,0.0,-23.813343048095703,-23.813343048095703,0.0,0.0,202.7027130126953,600.0,-533.4911499023438,-53.876068115234375,-47.47528839111328,50.67567825317383
0.0007765,0.0,-23.63066291809082,-23.63066291809082,0.0,0.0,202.29771423339844,600.0,-730.39697265625,-44.26579666137695,-56.883060455322266,50.57442855834961
0.0007769999999999999,0.0,-22.270915985107422,-22.270915985107422,0.0,0.0,201.89352416992188,600.0,-921.006103515625,-34.96038055419922,-65.98638153076172,50.47338104248047
0.0007775,0.0,-19.800642013549805,-19.800642013549805,0.0,0.0,201.49014282226562,600.0,-1095.8192138671875,-26.418533325195312,-74.3265380859375,50.372535705566406
0.0007779999999999999,0.0,-16.341754913330078,-16.341754913330078,0.0,0.0,201.0875701904297,600.0,-1246.1142578125,-19.06140899658203,-81.48237609863281,50.27189254760742
0.0007785,0.0,-12.065526008605957,-12.065526008605957,0.0,0.0,200.685791015625,600.0,-1364.38134765625,-13.251594543457031,-87.09130096435547,50.17144775390625
0.000779,0.0,-7.184107303619385,-7.184107303619385,0.0,0.0,200.28482055664062,600.0,-1444.6983642578125,-9.274986267089844,-90.86742401123047,50.071205139160156
0.0007794999999999999,0.0,-1.9400023221969604,-1.9400023221969604,0.0,0.0,199.8846435546875,600.0,-1483.0272216796875,-7.326469421386719,-92.61585235595703,49.971160888671875
