time,Current: AMD1,Current: AM1-IL,Current: AM2-MOSFET,Current: AM3-Resistor,Voltage: VMD1,Voltage: VM1-VR,Voltage: VM2-Vin
0.00047,0.0,3.878756523132324,3.878756523132324,3.819505453109741,-11.996121406555176,9.548763275146484,12.0
0.00047099999999999996,0.0,3.898268222808838,3.898268222808838,3.826068639755249,-11.996101379394531,9.565171241760254,12.0
0.000472,0.0,3.9176361560821533,3.9176361560821533,3.8338584899902344,-11.996082305908203,9.584646224975586,12.0
0.000473,0.0,3.9368374347686768,3.9368374347686768,3.8427441120147705,-11.996063232421875,9.606860160827637,12.0
0.000474,0.0,3.9558513164520264,3.9558513164520264,3.8526036739349365,-11.996044158935547,9.631508827209473,12.0
0.000475,0.0,3.9746594429016113,3.9746594429016113,3.863325834274292,-11.996025085449219,9.65831470489502,12.0
0.00047599999999999997,3.9932453632354736,3.9932453632354736,0.0,3.8748080730438232,0.0,9.687020301818848,12.0
0.000477,3.9156837463378906,3.9156837463378906,0.0,3.882448196411133,0.0,9.706120491027832,12.0
0.00047799999999999996,3.8380491733551025,3.8380491733551025,0.0,3.8819661140441895,0.0,9.704915046691895,12.0
0.000479,3.7604968547821045,3.7604968547821045,0.0,3.874135971069336,0.0,9.68533992767334,12.0
0.00047999999999999996,0.0,3.683166742324829,3.683166742324829,3.8596725463867188,-11.996316909790039,9.649181365966797,12.0
0.000481,0.0,3.7020983695983887,3.7020983695983887,3.8437440395355225,-11.996297836303711,9.609359741210938,12.0
0.00048199999999999995,0.0,3.721315622329712,3.721315622329712,3.8311500549316406,-11.996278762817383,9.577875137329102,12.0
0.000483,0.0,3.7407546043395996,3.7407546043395996,3.8215978145599365,-11.996259689331055,9.553994178771973,12.0
0.000484,0.0,3.760357141494751,3.760357141494751,3.8148159980773926,-11.99623966217041,9.537039756774902,12.0
0.00048499999999999997,0.0,3.7800703048706055,3.7800703048706055,3.8105533123016357,-11.996219635009766,9.526383399963379,12.0
0.000486,0.0,3.7998456954956055,3.7998456954956055,3.8085782527923584,-11.996200561523438,9.521445274353027,12.0
0.00048699999999999997,0.0,3.8196403980255127,3.8196403980255127,3.8086764812469482,-11.996180534362793,9.52169132232666,12.0
0.000488,0.0,3.839414119720459,3.839414119720459,3.810650587081909,-11.996160507202148,9.526626586914062,12.0
0.000489,0.0,3.8591315746307373,3.8591315746307373,3.8143181800842285,-11.996140480041504,9.535795211791992,12.0
0.00049,0.0,3.878760576248169,3.878760576248169,3.8195111751556396,-11.996121406555176,9.54877758026123,12.0
0.000491,0.0,3.8982720375061035,3.8982720375061035,3.8260738849639893,-11.996101379394531,9.565184593200684,12.0
0.0004919999999999999,0.0,3.917639970779419,3.917639970779419,3.8338639736175537,-11.996082305908203,9.584659576416016,12.0
0.000493,0.0,3.9368412494659424,3.9368412494659424,3.8427491188049316,-11.996063232421875,9.60687255859375,12.0
0.000494,0.0,3.955855131149292,3.955855131149292,3.8526089191436768,-11.996044158935547,9.631522178649902,12.0
0.000495,0.0,3.974663019180298,3.974663019180298,3.863330841064453,-11.996025085449219,9.658327102661133,12.0
0.000496,3.99324893951416,3.99324893951416,0.0,3.8748130798339844,0.0,9.687032699584961,12.0
0.0004969999999999999,3.915687084197998,3.915687084197998,0.0,3.8824527263641357,0.0,9.706131935119629,12.0
0.000498,3.83805251121521,3.83805251121521,0.0,3.8819706439971924,0.0,9.704926490783691,12.0
