"Time / s","Vm1:Measured voltage","Vm2:Measured voltage","Vm3:Measured voltage","Vm4:Measured voltage","Am1:Measured current","Am2:Measured current"
0.25948000000000004,21.040804460841617,-19.726892007839467,19.726892007839467,-14.090133929387861,0,0
0.25949,21.038700485594294,-19.698919538686141,19.698919538686141,-14.070154307836248,0,0
0.25950000000000001,21.036596720733975,-19.670671747752792,19.670671747752792,-14.049978034893613,0,0
0.25951000000000002,21.034493166239624,-19.642148809992378,19.642148809992378,-14.029605235521856,0,0
0.25952000000000003,21.032389822090206,-19.61335091531042,19.61335091531042,-14.009036045362961,0,0
0.25953000000000004,21.030286688264688,-19.584278268041516,19.584278268041516,-13.988270610364992,0,0
0.25954000000000005,21.028183764742035,-19.554931086422471,19.554931086422471,-13.96730908640582,0,0
0.25955,21.026081051501222,-19.525309602087646,19.525309602087646,-13.946151638932633,0,0
0.25956000000000001,21.023978548521221,-19.495414059637241,19.495414059637241,-13.924798442653653,0,0
0.25957000000000002,21.021876255781006,-19.465244716156818,19.465244716156818,-13.903249681194822,0,0
0.25958000000000003,21.019774173259552,-19.434801840815311,19.434801840815311,-13.881505546812832,0,0
0.25959000000000004,21.017672300935843,-19.404085714444335,19.404085714444335,-13.859566240094523,0,0
0.2596,21.015570638788855,-19.373096629172295,19.373096629172295,-13.837431969695572,0,0
0.25961000000000001,21.013469186797575,-19.341834888058429,19.341834888058429,-13.815102952079158,0,0
0.25962000000000002,21.011367944940986,-19.310300804727405,19.310300804727405,-13.792579411254891,0,0
0.25963000000000003,21.009266913198079,-19.278494703055713,19.278494703055713,-13.769861578554838,0,0
0.25964000000000004,21.007166091547841,-19.246416916838498,19.246416916838498,-13.746949692395631,0,0
0.25965000000000005,21.005065479969264,-19.214067789510381,19.214067789510381,-13.72384399807892,0,0
0.25966,21.002965078441342,-19.181447673841348,19.181447673841348,-13.70054474757427,0,0
0.25967000000000001,21.00086488694307,-19.148556931685007,19.148556931685007,-13.677052199339315,0,0
0.25968000000000002,20.998764905453449,-19.115395933684255,19.115395933684255,-13.65336661810953,0,0
0.25969000000000003,20.996665133951478,-19.081965059058746,19.081965059058746,-13.629488274746436,0,0
0.25970000000000004,20.994565572416157,-19.048264695355059,19.048264695355059,-13.605417446059107,0,0
0.25971,20.992466220826493,-19.014295238204994,19.014295238204994,-13.581154414631627,0,0
0.25972000000000001,20.990367079161494,-18.980057091163317,18.980057091163317,-13.556699468707052,0,0
0.25973000000000002,20.988268147400166,-18.945550665434297,18.945550665434297,-13.532052901992273,0,0
0.25974000000000003,20.986169425521521,-18.910776379729725,18.910776379729725,-13.507215013556475,0,0
0.25975000000000004,20.984070913504567,-18.875734660066016,18.875734660066016,-13.482186107686161,0,0
0.25976000000000005,20.981972611328324,-18.84042593957723,18.84042593957723,-13.456966493751807,0,0
0.25977,20.979874518971808,-18.804850658363947,18.804850658363947,-13.431556486099751,0,0
0.25978000000000001,20.977776636414038,-18.769009263332478,18.769009263332478,-13.405956403937338,0,0
0.25979000000000002,20.975678963634035,-18.732902208027483,18.732902208027483,-13.380166571213522,0,0
0.25980000000000003,20.973581500610823,-18.696529952486941,18.696529952486941,-13.35418731651508,0,0
0.25981000000000004,20.971484247323424,-18.659892963118921,18.659892963118921,-13.328018972978768,0,0
0.25982,20.96938720375087,-18.622991712552022,18.622991712552022,-13.301661878184376,0,0
